hh_size,hh_size,n_child_5,n_child_5,area_acre,area_acre,food_cons_usd,food_cons_usd,crop_damage,crop_damage
mean,std,mean,std,mean,std,mean,std,mean,std
4.339401820546164,2.844111047864422,0.5084525357607282,0.8443147732354995,1.7857673984679554,1.5291660582289075,296.8243723381014,173.0712351818225,0.5656697009102731,0.4956687304867589
4.132673267326733,2.6107587346351027,0.4693069306930693,0.7806753327091105,1.786252729561732,1.5442842213591226,254.56242100990096,166.35657308268716,0.5702970297029702,0.4950336631128632
3.2458677685950414,1.9822256334367434,0.40289256198347106,0.725047662174022,1.6992184130458101,1.4382174342428593,137.1862388429752,107.67885891138789,0.390495867768595,0.48786150188782773
